time,x,y,z
2.008,-0.00,-0.00,-0.01
2.020,-0.00,-0.00,-0.01
2.021,0.00,-0.00,-0.01
2.021,0.00,-0.00,-0.01
2.021,0.01,0.00,-0.01
2.024,0.00,0.00,-0.01
2.025,0.00,0.00,-0.01
2.033,0.00,-0.00,-0.01
2.034,0.00,-0.00,-0.01
2.035,0.00,-0.01,-0.01
2.035,0.00,-0.01,-0.01
2.038,0.00,-0.00,-0.01
2.038,0.01,-0.00,-0.00
2.042,0.00,-0.00,-0.01
2.042,0.00,-0.00,-0.00
2.047,0.00,-0.00,-0.00
2.047,0.01,0.00,-0.00
2.052,0.00,-0.00,-0.01
2.052,0.00,-0.00,-0.00
2.057,0.00,-0.00,-0.00
2.057,0.00,-0.01,-0.01
2.065,-0.00,-0.01,-0.00
2.066,-0.00,-0.01,-0.00
2.067,-0.00,-0.01,-0.00
2.067,-0.00,-0.00,-0.00
2.072,-0.00,-0.00,-0.00
2.073,-0.00,-0.00,-0.00
2.077,-0.00,-0.00,-0.00
2.077,-0.00,-0.00,-0.00
2.083,-0.00,-0.00,0.00
2.084,-0.00,-0.01,0.00
2.087,-0.00,-0.00,-0.00
2.088,0.00,-0.01,-0.00
2.092,-0.00,-0.01,0.00
2.093,-0.00,-0.00,0.00
2.101,-0.00,-0.00,0.00
2.102,-0.00,-0.00,0.00
2.102,0.00,0.00,-0.00
2.102,0.00,0.00,-0.00
2.108,0.00,0.00,-0.00
2.108,0.00,-0.00,0.00
2.112,0.00,0.00,-0.00
2.112,0.00,0.00,-0.00
2.117,0.00,-0.00,0.00
2.118,0.00,0.00,0.00
2.122,0.00,0.00,0.00
2.123,0.00,-0.00,0.01
2.127,0.00,0.00,0.00
2.128,0.00,0.00,0.00
2.136,-0.00,0.00,0.01
2.137,-0.00,-0.00,0.01
2.137,-0.00,0.00,0.01
2.138,-0.00,0.00,0.00
2.144,-0.00,-0.00,0.00
2.145,-0.00,-0.00,0.00
2.147,-0.00,-0.00,0.00
2.147,-0.01,0.00,0.00
2.151,-0.01,0.00,0.00
2.152,-0.00,0.00,0.00
2.157,-0.00,0.00,0.00
2.157,-0.00,-0.00,0.00
2.161,-0.00,0.00,0.01
2.162,-0.00,0.00,0.01
2.170,-0.00,0.00,0.01
2.171,-0.00,0.00,0.01
2.173,0.00,0.00,0.01
2.173,0.00,0.00,0.00
2.177,0.00,-0.00,0.01
2.178,0.00,-0.00,0.01
2.182,-0.00,-0.00,0.01
2.183,0.00,-0.00,0.01
2.188,-0.00,-0.00,0.01
2.189,-0.00,-0.00,0.01
2.193,-0.00,-0.00,0.01
2.193,-0.00,-0.01,0.01
2.198,0.00,-0.00,0.01
2.198,0.00,-0.00,0.01
2.204,-0.00,-0.01,0.01
2.205,-0.00,-0.00,0.01
2.207,-0.00,-0.00,0.01
2.207,-0.00,-0.00,0.01
2.213,-0.00,-0.01,0.01
2.213,-0.00,-0.01,0.01
2.217,-0.00,-0.01,0.01
2.218,-0.00,-0.01,0.01
2.223,-0.01,-0.01,0.01
2.224,-0.00,-0.00,0.02
2.230,-0.00,-0.00,0.01
2.231,-0.00,-0.00,0.01
2.232,-0.00,0.00,0.01
2.232,-0.00,0.00,0.01
2.243,-0.00,-0.00,0.01
2.244,-0.00,-0.00,0.02
2.244,0.00,0.00,0.01
2.244,-0.00,-0.00,0.02
2.249,-0.00,-0.00,0.01
2.249,-0.00,0.00,0.01
2.253,-0.00,0.00,0.02
2.254,0.00,0.02,0.02
2.262,-0.00,0.02,0.02
2.263,-0.00,0.02,0.02
2.275,-0.00,0.01,0.01
2.275,-0.00,0.01,0.01
2.276,-0.00,-0.01,0.01
2.276,-0.00,-0.02,0.02
2.279,-0.00,-0.01,0.01
2.280,-0.00,-0.01,0.01
2.280,-0.01,-0.01,0.02
2.280,-0.01,0.00,0.02
2.285,-0.01,0.02,0.02
2.286,-0.01,0.02,0.02
2.288,-0.00,0.01,0.02
2.288,-0.00,0.02,0.02
2.293,-0.01,0.01,0.02
2.297,-0.00,-0.00,0.02
2.298,-0.00,-0.01,0.02
2.299,-0.00,-0.01,0.02
2.302,-0.00,-0.01,0.02
2.302,-0.00,-0.00,0.02
2.308,-0.00,0.01,0.01
2.308,-0.00,0.02,0.02
2.313,-0.00,0.02,0.02
2.313,-0.00,0.02,0.02
2.317,0.00,0.01,0.02
2.317,-0.00,-0.00,0.02
2.323,-0.00,-0.01,0.02
2.323,-0.00,-0.01,0.02
2.327,-0.00,-0.01,0.02
2.328,-0.00,-0.01,0.02
2.332,-0.00,0.00,0.02
2.333,-0.00,0.01,0.02
2.337,-0.01,0.01,0.02
2.338,-0.00,0.01,0.02
2.345,-0.01,0.01,0.02
2.346,-0.01,0.00,0.02
2.348,-0.01,-0.00,0.02
2.349,-0.01,-0.00,0.02
2.353,-0.01,-0.01,0.02
2.353,-0.01,-0.01,0.02
2.358,-0.01,-0.00,0.02
2.358,-0.00,0.00,0.02
2.363,-0.00,0.01,0.02
2.364,-0.00,0.01,0.02
2.368,-0.01,0.02,0.02
2.369,-0.00,0.01,0.02
2.373,-0.01,0.01,0.02
2.373,-0.00,0.00,0.02
2.382,-0.00,-0.00,0.02
2.383,-0.00,-0.00,0.02
2.383,-0.00,0.00,0.02
2.384,-0.00,0.00,0.02
2.389,0.00,0.01,0.02
2.389,-0.00,0.02,0.02
2.397,-0.00,0.02,0.02
2.398,-0.00,0.01,0.02
2.400,-0.00,0.01,0.02
2.400,-0.00,0.01,0.02
2.403,-0.00,0.01,0.02
2.403,-0.00,-0.00,0.02
2.409,-0.01,-0.00,0.02
2.409,-0.00,0.00,0.02
2.415,-0.01,0.00,0.03
2.416,-0.01,0.01,0.02
2.418,-0.01,0.02,0.02
2.419,-0.01,0.02,0.03
2.424,-0.01,0.01,0.03
2.424,-0.00,0.01,0.02
2.428,-0.01,0.00,0.03
2.429,-0.01,-0.00,0.02
2.433,-0.00,-0.01,0.02
2.435,-0.00,-0.00,0.02
2.439,-0.00,0.00,0.02
2.439,-0.00,0.00,0.02
2.443,-0.00,0.01,0.02
2.444,-0.00,0.01,0.02
2.451,-0.00,0.02,0.02
2.452,-0.00,0.01,0.03
2.454,-0.00,0.01,0.02
2.454,-0.00,0.00,0.03
2.459,-0.00,-0.00,0.02
2.459,-0.00,0.00,0.03
2.463,-0.00,0.00,0.02
2.463,-0.00,0.00,0.02
2.469,-0.00,0.01,0.02
2.470,-0.00,0.01,0.02
2.474,-0.00,0.01,0.02
2.475,-0.00,0.01,0.02
2.479,-0.00,0.01,0.02
2.479,-0.00,0.01,0.02
2.488,-0.00,0.00,0.02
2.488,-0.00,-0.00,0.02
2.489,-0.01,-0.00,0.02
2.489,-0.01,-0.00,0.02
2.495,-0.01,0.00,0.03
2.496,-0.00,0.00,0.02
2.505,-0.01,0.01,0.02
2.506,-0.01,0.01,0.02
2.507,-0.01,0.01,0.03
2.507,-0.01,0.00,0.02
2.509,-0.00,0.00,0.02
2.509,-0.00,-0.00,0.02
2.521,-0.00,-0.00,0.02
2.521,-0.00,-0.00,0.02
2.521,-0.00,-0.00,0.02
2.521,-0.00,-0.00,0.02
2.525,-0.00,0.00,0.02
2.526,-0.00,0.00,0.02
2.529,-0.00,0.00,0.02
2.530,-0.01,0.01,0.02
2.533,-0.00,0.00,0.02
2.535,0.00,-0.00,0.02
2.539,0.00,-0.01,0.02
2.541,0.00,-0.01,0.02
2.544,-0.00,-0.01,0.02
2.544,-0.00,-0.01,0.02
2.549,-0.00,-0.00,0.03
2.550,-0.00,-0.00,0.02
2.555,-0.01,0.00,0.02
2.556,-0.00,-0.00,0.02
2.561,-0.00,0.00,0.02
2.561,-0.01,0.00,0.02
2.564,-0.00,-0.00,0.02
2.564,-0.00,-0.00,0.02
2.569,-0.01,-0.01,0.02
2.569,-0.00,-0.01,0.02
2.576,-0.00,-0.00,0.02
2.577,-0.00,-0.00,0.02
2.583,-0.00,0.00,0.02
2.584,-0.00,0.00,0.02
2.584,-0.00,-0.00,0.02
2.584,-0.00,-0.00,0.02
2.589,-0.00,-0.00,0.02
2.589,-0.00,-0.01,0.02
2.597,0.00,-0.00,0.02
2.597,-0.00,-0.00,0.02
2.599,-0.00,-0.00,0.02
2.600,-0.00,-0.00,0.02
2.604,-0.00,-0.00,0.02
2.605,0.00,-0.00,0.02
2.609,-0.00,-0.00,0.02
2.610,-0.00,-0.00,0.02
2.615,-0.00,-0.00,0.02
2.616,-0.00,-0.00,0.02
2.620,-0.00,-0.00,0.02
2.620,0.00,-0.01,0.01
2.628,-0.00,-0.01,0.02
2.629,-0.00,-0.00,0.01
2.631,-0.00,-0.00,0.02
2.631,-0.00,0.00,0.02
2.635,-0.00,-0.00,0.01
2.635,-0.00,-0.00,0.01
2.640,-0.00,0.00,0.02
2.640,-0.01,0.00,0.02
2.644,-0.00,-0.00,0.02
2.645,-0.00,-0.00,0.01
2.649,-0.00,0.00,0.01
2.650,-0.00,-0.00,0.02
2.654,-0.00,0.00,0.01
2.655,-0.00,0.00,0.01
2.661,-0.00,0.00,0.01
2.662,-0.00,0.00,0.01
2.665,-0.00,0.00,0.01
2.666,-0.00,0.00,0.01
2.670,-0.00,0.00,0.01
2.670,-0.00,0.00,0.01
2.674,-0.00,0.00,0.01
2.674,0.00,-0.00,0.01
2.681,-0.00,-0.00,0.01
2.682,-0.00,-0.00,0.01
2.692,-0.00,0.00,0.01
2.693,-0.00,0.00,0.01
2.693,-0.00,0.00,0.01
2.693,-0.01,0.00,0.01
2.696,-0.00,0.00,0.01
2.697,-0.00,0.00,0.01
2.701,-0.00,-0.00,0.01
2.701,0.00,-0.00,0.01
2.705,-0.00,-0.00,0.01
2.705,-0.00,-0.00,0.01
2.710,-0.00,-0.00,0.01
2.710,-0.01,0.00,0.01
2.716,-0.00,0.00,0.01
2.717,-0.00,0.00,0.01
2.720,-0.00,0.00,0.01
2.721,-0.00,0.00,0.01
2.725,-0.00,-0.00,0.01
2.726,0.00,-0.00,0.01
2.732,-0.00,-0.00,0.01
2.733,0.00,0.00,0.00
2.735,0.00,0.00,0.01
2.736,-0.00,0.00,0.00
2.740,0.00,0.00,0.00
2.740,0.00,0.00,0.00
2.744,-0.00,0.00,0.00
2.745,-0.00,0.00,0.00
2.750,-0.00,0.00,0.00
2.751,0.00,-0.00,0.00
2.756,0.00,-0.00,0.00
2.756,-0.00,0.00,0.00
2.760,-0.00,0.00,0.00
2.760,-0.00,0.00,0.00
2.776,-0.00,0.00,0.00
2.776,0.00,0.00,0.00
2.776,0.00,0.00,0.00
2.776,-0.00,0.00,0.00
2.776,-0.00,-0.00,0.00
2.777,-0.00,-0.00,-0.00
2.780,-0.00,-0.00,-0.00
2.781,-0.00,-0.00,-0.00
2.785,-0.00,0.00,-0.00
2.786,0.00,0.00,-0.00
2.790,-0.00,0.00,-0.00
2.790,-0.00,0.00,-0.00
2.796,-0.00,0.00,-0.00
2.796,-0.00,0.00,-0.00
2.801,-0.00,0.00,-0.00
2.802,0.00,-0.00,-0.00
2.806,0.00,-0.00,-0.00
2.806,0.00,-0.00,-0.00
2.810,0.00,-0.00,-0.00
2.810,0.00,-0.00,-0.01
2.814,0.00,0.00,-0.00
2.815,0.00,-0.00,-0.00
2.820,0.01,0.00,-0.01
2.821,0.01,0.00,-0.01
2.826,0.00,-0.00,-0.01
2.826,0.00,-0.00,-0.00
2.830,0.00,-0.00,-0.01
2.830,0.00,-0.01,-0.01
2.839,0.00,-0.00,-0.01
2.840,0.00,-0.00,-0.01
2.843,0.00,-0.00,-0.01
2.843,0.00,0.00,-0.01
2.846,0.00,-0.00,-0.01
2.846,0.00,0.00,-0.01
2.857,-0.00,0.00,-0.01
2.858,0.00,-0.00,-0.01
2.858,0.00,0.00,-0.01
2.858,-0.00,-0.00,-0.01
2.861,-0.00,-0.01,-0.01
2.861,0.00,-0.00,-0.01
2.866,0.00,-0.00,-0.01
2.866,0.00,0.00,-0.01
2.873,0.00,0.00,-0.01
2.874,0.00,0.01,-0.01
2.877,0.00,0.00,-0.01
2.877,0.00,0.00,-0.01
2.881,0.00,-0.00,-0.01
2.881,0.00,-0.00,-0.01
2.886,0.00,-0.00,-0.01
2.886,0.00,-0.00,-0.01
2.892,-0.00,0.00,-0.01
2.893,0.00,0.00,-0.01
2.897,0.00,0.00,-0.01
2.897,0.00,0.00,-0.01
2.901,0.00,0.00,-0.02
2.902,0.00,0.00,-0.01
2.908,0.00,0.00,-0.01
2.909,0.00,-0.00,-0.01
2.911,0.00,-0.00,-0.02
2.912,0.00,-0.00,-0.01
2.916,0.00,-0.00,-0.02
2.917,0.00,-0.00,-0.02
2.921,0.00,0.00,-0.01
2.921,0.00,0.00,-0.02
2.927,-0.00,0.00,-0.02
2.927,0.00,-0.00,-0.02
2.932,0.00,-0.00,-0.02
2.933,0.00,-0.01,-0.02
2.937,0.00,-0.00,-0.01
2.937,0.00,-0.00,-0.02
2.946,0.00,-0.00,-0.02
2.947,0.00,-0.00,-0.02
2.947,0.00,-0.00,-0.02
2.948,0.00,-0.00,-0.02
2.952,0.00,-0.00,-0.01
2.953,0.00,-0.00,-0.02
2.957,0.01,-0.00,-0.02
2.958,0.00,-0.01,-0.02
2.968,0.00,-0.00,-0.02
2.969,0.01,-0.00,-0.02
2.970,0.01,-0.00,-0.02
2.970,0.01,-0.00,-0.02
2.972,0.01,-0.01,-0.02
2.972,0.00,-0.00,-0.02
2.981,0.00,-0.00,-0.02
2.981,0.00,-0.00,-0.02
2.982,0.00,-0.00,-0.02
2.982,0.00,-0.00,-0.02
2.986,0.00,-0.00,-0.02
2.987,0.01,-0.01,-0.02
2.991,0.01,-0.01,-0.02
2.991,-0.00,-0.00,-0.02
2.996,0.00,-0.00,-0.02
2.997,-0.00,-0.00,-0.02
3.002,0.00,-0.00,-0.02
3.002,0.00,-0.01,-0.02
3.006,0.00,-0.00,-0.02
3.006,0.00,-0.00,-0.02
3.011,0.01,-0.01,-0.02
3.011,0.00,-0.00,-0.02
3.022,0.00,-0.01,-0.02
3.023,0.00,-0.01,-0.02
3.023,0.00,-0.00,-0.02
3.023,0.00,-0.00,-0.02
3.027,0.01,-0.00,-0.02
3.027,0.00,-0.00,-0.02
3.035,0.00,-0.00,-0.02
3.037,0.01,-0.00,-0.02
3.039,0.00,-0.00,-0.02
3.040,0.01,-0.01,-0.02
3.040,0.01,-0.01,-0.02
3.041,0.00,-0.00,-0.02
3.046,0.01,-0.01,-0.03
3.046,0.00,-0.00,-0.02
3.052,0.01,-0.00,-0.02
3.053,0.00,-0.00,-0.03
3.057,0.00,-0.01,-0.02
3.057,-0.00,-0.00,-0.02
3.061,0.00,-0.00,-0.02
3.061,-0.00,-0.01,-0.02
3.066,0.00,-0.01,-0.02
3.067,0.00,-0.01,-0.03
3.071,0.00,-0.00,-0.02
3.072,0.00,-0.00,-0.02
3.077,0.01,-0.01,-0.02
3.078,-0.00,-0.01,-0.02
3.082,0.00,-0.00,-0.02
3.083,0.01,-0.00,-0.03
3.086,0.00,-0.00,-0.02
3.087,0.00,-0.00,-0.02
3.092,0.00,-0.01,-0.02
3.092,0.00,-0.01,-0.02
3.096,0.01,-0.00,-0.03
3.097,0.00,-0.00,-0.03
3.102,0.01,-0.00,-0.02
3.103,0.01,-0.00,-0.02
3.107,0.00,-0.00,-0.02
3.107,0.00,-0.00,-0.02
3.111,0.01,-0.00,-0.02
3.112,0.00,0.00,-0.02
3.118,-0.00,-0.00,-0.02
3.119,0.00,-0.00,-0.02
3.122,0.00,-0.00,-0.02
3.123,0.00,-0.00,-0.02
3.126,0.00,-0.00,-0.02
3.127,0.00,-0.00,-0.02
3.131,0.00,-0.00,-0.03
3.131,0.01,-0.00,-0.03
3.138,0.01,-0.00,-0.02
3.139,0.01,0.00,-0.02
3.142,0.00,0.00,-0.02
3.143,0.00,0.00,-0.03
3.147,0.00,0.00,-0.03
3.147,0.00,-0.00,-0.02
3.153,0.00,0.00,-0.02
3.153,0.00,0.00,-0.02
3.157,0.00,0.00,-0.02
3.158,0.00,-0.00,-0.02
3.163,0.00,0.00,-0.02
3.164,0.00,0.00,-0.02
3.175,0.00,0.00,-0.02
3.176,0.00,0.00,-0.02
3.176,0.01,0.00,-0.03
3.176,0.01,0.00,-0.02
3.178,0.00,0.00,-0.02
3.178,0.00,0.00,-0.02
3.184,0.00,0.00,-0.02
3.184,0.00,0.00,-0.02
3.189,0.01,-0.00,-0.02
3.190,0.00,0.00,-0.02
3.191,0.00,0.00,-0.02
3.191,0.00,0.00,-0.03
3.196,0.01,0.00,-0.02
3.196,-0.00,0.00,-0.03
3.202,0.00,0.00,-0.02
3.202,0.00,0.00,-0.02
3.207,-0.00,0.00,-0.02
3.208,0.00,0.00,-0.02
3.212,0.00,0.00,-0.02
3.212,0.00,0.00,-0.02
3.217,0.00,0.01,-0.02
3.217,0.00,0.00,-0.02
3.223,0.01,0.00,-0.02
3.223,0.00,0.00,-0.02
3.228,0.00,-0.00,-0.02
3.228,0.00,-0.00,-0.02
3.232,-0.00,0.00,-0.02
3.232,0.00,0.00,-0.02
3.237,0.00,0.00,-0.02
3.237,0.00,0.00,-0.02
3.242,0.01,0.00,-0.02
3.243,0.01,-0.00,-0.02
3.247,0.01,0.00,-0.02
3.248,0.00,-0.00,-0.02
3.252,0.01,-0.00,-0.02
3.252,0.01,-0.00,-0.02
3.258,0.00,-0.00,-0.02
3.260,0.00,-0.00,-0.02
3.262,0.00,-0.00,-0.02
3.263,0.00,-0.00,-0.02
3.275,0.00,0.00,-0.02
3.275,0.00,-0.00,-0.02
3.275,0.00,-0.00,-0.02
3.276,0.00,0.00,-0.02
3.279,0.00,-0.00,-0.02
3.280,0.00,-0.00,-0.02
3.282,0.00,-0.00,-0.02
3.283,0.00,-0.00,-0.02
3.288,0.00,0.00,-0.02
3.288,0.00,-0.00,-0.02
3.295,0.00,-0.00,-0.01
3.298,0.00,-0.00,-0.02
3.299,0.00,-0.00,-0.02
3.299,0.00,-0.00,-0.01
3.303,0.00,0.00,-0.01
3.303,0.00,-0.00,-0.01
3.307,0.00,-0.00,-0.01
3.307,0.01,0.00,-0.02
3.312,0.01,0.00,-0.01
3.313,0.00,-0.00,-0.01
3.320,0.01,-0.00,-0.02
3.320,0.00,-0.00,-0.02
3.322,0.00,0.00,-0.01
3.322,0.01,-0.00,-0.01
3.332,0.00,-0.00,-0.01
3.332,0.00,-0.00,-0.01
3.333,0.00,-0.00,-0.01
3.333,0.00,-0.00,-0.01
3.339,0.00,-0.00,-0.01
3.340,0.00,-0.00,-0.01
3.347,0.00,-0.01,-0.01
3.348,0.00,-0.00,-0.01
3.348,0.00,-0.00,-0.01
3.348,0.00,-0.00,-0.01
3.353,0.01,-0.00,-0.01
3.353,0.00,-0.00,-0.01
3.358,-0.00,-0.00,-0.01
3.358,0.00,-0.00,-0.01
3.365,0.00,-0.01,-0.01
3.366,0.00,-0.01,-0.01
3.368,0.00,-0.00,-0.01
3.369,0.00,-0.01,-0.01
3.376,0.01,-0.01,-0.01
3.377,0.00,-0.01,-0.01
3.377,0.00,-0.01,-0.01
3.378,0.00,-0.00,-0.01
3.383,-0.00,-0.00,-0.01
3.384,0.00,0.00,-0.01
3.391,0.00,0.00,-0.01
3.391,0.00,-0.00,-0.01
3.392,0.00,-0.00,-0.01
3.392,-0.00,-0.00,-0.00
3.399,-0.00,-0.01,-0.01
3.400,0.00,-0.01,-0.01
3.403,-0.00,-0.00,-0.00
3.404,-0.00,-0.00,-0.01
3.408,-0.00,-0.00,-0.00
3.409,-0.00,-0.00,-0.00
3.412,-0.00,-0.00,-0.00
3.413,-0.00,-0.00,-0.00
3.418,-0.00,-0.00,0.00
3.418,0.00,0.00,-0.00
3.423,0.00,0.00,-0.00
3.424,0.00,-0.00,-0.00
3.427,-0.00,-0.00,-0.00
3.428,-0.00,-0.00,-0.00
3.432,-0.00,-0.00,0.00
3.432,-0.00,-0.00,-0.00
3.439,0.00,-0.00,-0.00
3.440,-0.00,0.00,0.00
3.446,-0.00,0.00,0.00
3.447,0.00,0.00,0.00
3.448,-0.00,0.00,-0.00
3.449,-0.00,0.00,0.00
3.454,-0.00,-0.00,0.00
3.456,0.00,-0.00,0.00
3.459,-0.00,0.01,0.00
3.459,0.00,0.01,0.00
3.464,-0.00,0.01,0.00
3.464,-0.00,0.01,0.00
3.468,-0.00,0.01,0.00
3.468,-0.00,0.01,0.00
3.475,-0.00,0.01,0.00
3.476,-0.00,0.01,0.00
3.478,-0.00,0.01,0.00
3.479,-0.00,0.01,0.01
3.483,0.00,0.01,0.01
3.484,-0.00,0.01,0.01
3.489,0.00,0.01,0.01
3.489,0.00,0.01,0.01
3.494,-0.00,0.02,0.01
3.495,-0.00,0.01,0.01
3.498,-0.00,0.02,0.01
3.499,-0.00,0.02,0.01
3.503,-0.00,0.01,0.00
3.503,-0.00,0.02,0.01
3.509,-0.00,0.01,0.01
3.510,-0.00,0.01,0.01
3.514,-0.00,0.02,0.01
3.514,-0.00,0.02,0.01
3.527,-0.00,0.02,0.01
3.527,-0.00,0.02,0.01
3.527,-0.00,0.01,0.01
3.528,-0.00,0.01,0.00
3.530,-0.00,0.01,0.01
3.531,-0.00,0.01,0.01
3.534,0.00,0.01,0.01
3.535,-0.00,0.01,0.01
3.541,-0.00,0.01,0.01
3.542,-0.00,0.01,0.01
3.544,-0.00,0.00,0.01
3.544,-0.00,0.00,0.01
3.549,0.00,0.01,0.01
3.549,-0.00,0.01,0.01
3.554,-0.00,0.01,0.01
3.554,-0.00,0.01,0.01
3.559,-0.00,0.00,0.01
3.560,-0.00,0.00,0.01
3.563,-0.00,0.00,0.01
3.564,-0.00,0.00,0.01
3.569,-0.00,0.00,0.01
3.569,-0.00,0.00,0.01
3.573,-0.00,0.00,0.01
3.573,-0.00,0.00,0.01
3.580,-0.00,0.00,0.02
3.581,-0.00,0.00,0.01
3.586,-0.00,0.00,0.01
3.587,-0.00,0.00,0.02
3.594,-0.00,0.00,0.02
3.595,-0.00,-0.00,0.02
3.595,-0.00,-0.00,0.01
3.595,-0.00,-0.01,0.02
3.605,-0.00,-0.00,0.01
3.606,-0.00,-0.00,0.01
3.606,0.00,-0.00,0.01
3.606,-0.00,-0.00,0.02
3.609,-0.00,-0.00,0.02
3.609,-0.00,-0.00,0.02
3.615,-0.00,-0.00,0.02
3.616,-0.00,-0.00,0.01
3.620,-0.01,-0.01,0.02
3.620,-0.00,-0.00,0.02
3.624,-0.00,-0.01,0.02
3.624,-0.00,-0.01,0.02
3.630,-0.00,-0.01,0.02
3.631,-0.00,-0.01,0.02
3.634,-0.00,-0.01,0.02
3.635,-0.00,-0.01,0.02
3.639,-0.00,-0.01,0.02
3.639,-0.00,-0.01,0.02
3.645,-0.00,-0.01,0.02
3.646,-0.00,-0.02,0.02
3.649,-0.00,-0.01,0.02
3.649,-0.00,-0.01,0.02
3.654,-0.01,-0.01,0.02
3.655,-0.00,-0.01,0.02
3.659,-0.00,-0.01,0.02
3.659,-0.00,-0.01,0.02
3.665,-0.00,-0.02,0.02
3.666,0.00,-0.01,0.02
3.669,-0.00,-0.01,0.02
3.670,-0.00,-0.02,0.02
3.674,-0.00,-0.02,0.02
3.675,-0.00,-0.01,0.02
3.681,-0.00,-0.01,0.02
3.682,-0.00,-0.01,0.02
3.684,-0.00,-0.01,0.02
3.685,-0.00,-0.01,0.02
3.690,-0.00,-0.01,0.02
3.690,-0.00,-0.01,0.02
3.694,-0.00,-0.01,0.02
3.695,-0.00,-0.01,0.02
3.701,-0.00,-0.00,0.02
3.701,-0.00,-0.00,0.02
3.705,-0.00,-0.00,0.02
3.706,-0.01,-0.00,0.02
3.710,-0.01,-0.00,0.02
3.710,-0.00,-0.00,0.02
3.716,-0.00,-0.00,0.02
3.717,-0.00,-0.00,0.02
3.723,-0.00,0.00,0.02
3.724,-0.00,0.00,0.02
3.724,-0.00,0.00,0.02
3.724,-0.01,0.01,0.03
3.744,-0.01,0.01,0.03
3.745,-0.00,0.01,0.03
3.745,-0.00,0.01,0.03
3.745,-0.01,0.01,0.03
3.746,-0.01,0.01,0.03
3.746,-0.00,0.01,0.03
3.746,-0.01,0.01,0.03
3.746,-0.01,0.01,0.03
3.754,-0.00,0.02,0.03
3.756,-0.01,0.02,0.04
3.756,-0.01,0.02,0.03
3.757,-0.01,0.02,0.03
3.760,-0.01,0.01,0.04
3.760,-0.00,0.02,0.04
3.765,-0.01,0.02,0.04
3.765,-0.01,0.02,0.04
3.779,-0.01,0.02,0.04
3.779,-0.01,0.01,0.04
3.779,-0.01,0.02,0.04
3.779,-0.01,0.02,0.04
3.780,-0.01,0.02,0.04
3.780,-0.00,0.02,0.04
3.784,-0.01,0.02,0.04
3.786,-0.00,0.02,0.04
3.790,-0.01,0.02,0.04
3.790,-0.01,0.02,0.04
3.795,-0.01,0.02,0.04
3.795,-0.01,0.02,0.04
3.800,-0.01,0.02,0.04
3.801,-0.01,0.03,0.04
3.805,-0.01,0.04,0.04
3.806,-0.01,0.04,0.04
3.809,-0.01,0.04,0.03
3.809,-0.01,0.03,0.03
3.814,-0.00,0.02,0.03
3.815,-0.00,0.01,0.03
3.822,-0.00,0.00,0.03
3.823,-0.00,0.00,0.03
3.828,-0.00,0.01,0.03
3.829,-0.00,0.01,0.04
3.829,-0.01,0.02,0.04
3.830,-0.01,0.02,0.04
3.835,-0.00,0.02,0.05
3.835,-0.00,0.01,0.05
3.842,-0.01,0.01,0.05
3.842,-0.01,0.00,0.05
3.846,-0.01,-0.00,0.05
3.846,-0.01,0.00,0.05
3.850,-0.01,0.00,0.05
3.850,-0.01,0.00,0.04
3.854,-0.01,0.01,0.04
3.855,-0.01,0.01,0.04
3.864,-0.01,0.01,0.05
3.865,-0.01,0.00,0.05
3.865,-0.02,-0.00,0.05
3.865,-0.02,-0.00,0.06
3.870,-0.02,-0.01,0.07
3.870,-0.02,-0.01,0.07
3.877,-0.02,-0.01,0.07
3.878,-0.02,-0.01,0.08
3.880,-0.02,-0.01,0.08
3.880,-0.02,-0.01,0.08
3.885,-0.02,-0.01,0.08
3.885,-0.02,-0.01,0.08
3.892,-0.03,-0.02,0.08
3.893,-0.03,-0.02,0.09
3.896,-0.03,-0.02,0.09
3.897,-0.03,-0.02,0.09
3.901,-0.03,-0.02,0.09
3.901,-0.03,-0.02,0.09
3.905,-0.04,-0.02,0.09
3.906,-0.04,-0.02,0.09
3.911,-0.04,-0.02,0.10
3.913,-0.05,-0.03,0.10
3.917,-0.05,-0.02,0.10
3.918,-0.05,-0.02,0.10
3.921,-0.05,-0.02,0.11
3.921,-0.06,-0.02,0.11
3.926,-0.06,-0.02,0.11
3.927,-0.06,-0.02,0.11
3.931,-0.06,-0.02,0.12
3.931,-0.06,-0.02,0.12
3.936,-0.06,-0.02,0.12
3.937,-0.07,-0.01,0.12
3.941,-0.06,-0.02,0.12
3.941,-0.07,-0.01,0.12
3.946,-0.07,-0.01,0.12
3.947,-0.06,-0.01,0.13
3.951,-0.06,-0.01,0.13
3.951,-0.06,-0.01,0.13
3.957,-0.06,-0.02,0.13
3.957,-0.05,-0.02,0.14
3.967,-0.05,-0.02,0.14
3.967,-0.05,-0.02,0.15
3.968,-0.05,-0.02,0.15
3.968,-0.05,-0.02,0.15
3.975,-0.05,-0.02,0.16
3.976,-0.05,-0.02,0.16
3.976,-0.05,-0.02,0.16
3.976,-0.05,-0.02,0.17
3.982,-0.05,-0.02,0.17
3.982,-0.06,-0.02,0.17
3.986,-0.06,-0.02,0.17
3.986,-0.06,-0.02,0.17
3.991,-0.06,-0.02,0.17
3.991,-0.07,-0.02,0.18
3.997,-0.07,-0.02,0.18
3.998,-0.07,-0.02,0.18
4.001,-0.07,-0.01,0.18
4.001,-0.08,-0.01,0.19
4.009,-0.08,-0.01,0.19
